ID,Address,Rooms,Type,Price,Date,Bathroom,Car,Landsize,Age,Lattitude,Longtitude,Suburb,crime_A_average,crime_B_average,crime_C_average,train_station_id,distance_to_train_station,travel_min_to_CBD,over_priced?
ID198769860,3A Homebush Ct,3,h,777000.0,22/07/2017,2.0,2.0,502.0,42.0,-37.82268,145.25058,RINGWOOD EAST,1609.3333333333333,6840.666666666667,525.6666666666666,19871,821.6444344174514,41,0
ID158083932,2/26 Shirley St,3,t,553500.0,12/11/2016,2.0,1.0,280.0,69.0,-37.7027,144.9615,FAWKNER,1144.3333333333333,6845.666666666667,375.6666666666667,19961,322.71000258238655,39,0
ID238554401,3/7 Lilian St,3,t,1235000.0,27/05/2017,3.0,2.0,338.0,119.0,-37.82704,145.16801,NUNAWADING,938.3333333333334,6892.666666666667,553.3333333333334,19899,937.8521201097012,31,0
ID118992534,21 Reid St,3,h,1321188.0,23/09/2017,1.0,1.0,586.0,74.0,-37.90584000000001,145.0725,MURRUMBEENA,298.0,735.0,154.0,19918,1300.6100860553556,27,0
ID826236411,2 Henderson St,7,h,1205000.0,15/10/2016,3.0,1.0,447.0,37.0,-37.7634,144.9403,BRUNSWICK WEST,958.6666666666666,5673.0,628.0,19968,1764.0214658380894,25,0
ID754477716,148 Donald St,3,h,1120000.0,22/07/2017,1.0,1.0,322.0,99.0,-37.75887,144.97326,BRUNSWICK,941.3333333333334,5813.0,575.6666666666666,19966,1118.6805992630082,30,0
ID776844348,1/24 Green St,3,h,1200000.0,28/05/2016,1.0,1.0,116.0,5.0,-37.8533,144.9913,WINDSOR,1002.6666666666666,4068.0,328.3333333333333,19957,313.20270622086906,15,0
ID652973952,2/131 Brighton Rd,2,u,507000.0,3/12/2016,1.0,1.0,0.0,49.0,-37.8752,144.9911,ELWOOD,1566.6666666666667,8895.333333333334,491.0,19955,371.8793884949633,19,0
ID798450759,2/15 Ogden St,3,t,525000.0,1/07/2017,1.0,1.0,194.0,8.0,-37.70168,144.94862,GLENROY,1841.6666666666667,9184.666666666666,533.3333333333334,19961,910.0143242025641,39,0
ID465988320,18B Orchard Rd,3,t,640000.0,1/07/2017,2.0,1.0,187.0,9.0,-37.83909,145.26075,BAYSWATER,97.66666666666667,233.33333333333334,26.333333333333332,19870,712.7425920684897,45,0
ID718402674,1/41 Morang Rd,1,u,450000.0,11/03/2017,1.0,1.0,0.0,49.0,-37.8237,145.0242,HAWTHORN,1173.6666666666667,8523.666666666666,974.6666666666666,19905,237.93003319204257,13,1
ID427632277,5 Alice St,3,h,1100000.0,23/09/2017,2.0,2.0,603.0,15.0,-37.97462,145.07906,CHELTENHAM,1288.3333333333333,4242.333333333333,480.0,19865,1461.7805720130439,44,0
ID367451952,5 Barce Pl,4,h,715000.0,19/11/2016,2.0,2.0,521.0,29.0,-37.738,145.0374,HEIDELBERG WEST,1150.6666666666667,7827.0,922.3333333333334,19936,2587.598942293457,31,0
ID466891624,30 Alexander St,3,h,1297000.0,8/07/2017,2.0,0.0,186.0,129.0,-37.79557,144.99158,COLLINGWOOD,1097.6666666666667,5916.0,553.3333333333334,19975,472.5490219271322,13,0
ID250627006,147 Hilma St,3,h,560000.0,3/12/2016,1.0,3.0,582.0,49.0,-37.7906,144.7929,SUNSHINE WEST,2403.6666666666665,5212.333333333333,586.6666666666666,20020,1170.9591457257666,21,0
ID412156256,22 Lulie St,3,h,1165000.0,29/04/2017,2.0,0.0,92.0,131.0,-37.797,144.9957,ABBOTSFORD,1214.6666666666667,5603.666666666667,375.3333333333333,19975,264.1189568306288,13,0
ID411167924,86 Grieve Pde,3,h,913000.0,3/09/2017,2.0,3.0,530.0,34.0,-37.8614,144.81931,ALTONA,2494.6666666666665,11307.0,1410.0,19925,660.9065994676605,28,0
ID797016530,3 Phillips St,3,h,1030000.0,17/09/2016,1.0,1.0,404.0,81.0,-37.7504,144.9537,COBURG,1071.3333333333333,5783.666666666667,419.6666666666667,19966,847.2945277030124,30,1
ID120626849,93 Hotham St,2,h,1430000.0,4/03/2017,1.0,0.0,231.0,119.0,-37.7969,144.9905,COLLINGWOOD,1097.6666666666667,5916.0,553.3333333333334,19975,428.9200776766651,13,0
ID309161845,8/44 Murphy St,1,u,955000.0,10/12/2016,1.0,1.0,0.0,34.0,-37.8357,144.991,SOUTH YARRA,1100.6666666666667,3636.3333333333335,457.3333333333333,19959,328.00924435950765,12,1
ID559433711,3/673 Geelong Rd,3,t,430000.0,10/09/2016,1.0,1.0,131.0,99.0,-37.8203,144.8386,BROOKLYN,431.3333333333333,971.0,220.66666666666666,20022,3174.0035548250503,21,0
ID937982945,10 Through St,3,h,1425000.0,12/08/2017,1.0,1.0,333.0,89.0,-37.82737,145.02971000000005,HAWTHORN,1173.6666666666667,8523.666666666666,974.6666666666666,19905,859.9750807245088,13,0
ID145729414,3 Palermo St,3,h,2285000.0,15/10/2016,2.0,2.0,221.0,129.0,-37.8416,144.9959,SOUTH YARRA,1100.6666666666667,3636.3333333333335,457.3333333333333,19959,469.92293253968904,12,0
ID197338993,3/2 Woods Av,1,u,309000.0,22/07/2017,1.0,1.0,57.0,41.0,-38.00331,145.09425,MORDIALLOC,1471.0,7759.666666666667,779.6666666666666,19863,683.318192626399,50,0
ID942731154,301/182 Barkly St,2,u,750000.0,26/07/2016,2.0,1.0,0.0,10.0,-37.8686,144.9812,ST KILDA,1363.6666666666667,6287.666666666667,564.3333333333334,19956,1086.435198126502,17,1
ID866442501,4/39 Kokaribb Rd,2,u,588000.0,16/07/2016,1.0,1.0,133.0,8.0,-37.89,145.0559,CARNEGIE,3703.6666666666665,18944.0,2039.3333333333333,19920,479.87366138716874,23,0
ID265655661,5/33 Gnarwyn Rd,2,u,632500.0,28/05/2016,1.0,1.0,99.0,54.0,-37.8946,145.0588,CARNEGIE,3703.6666666666665,18944.0,2039.3333333333333,19919,898.619254409289,25,1
ID183038980,44 Keam St,4,h,1660000.0,8/10/2016,2.0,2.0,830.0,69.0,-37.7679,145.0673,IVANHOE EAST,87.33333333333333,252.0,37.0,19934,1269.7574184947393,29,0
ID644532458,5 Woodlands Av,2,h,1325000.0,16/09/2017,1.0,2.0,422.0,79.0,-37.79938,145.05662,KEW EAST,288.0,712.0,75.66666666666667,19903,2731.980987528383,17,0
ID138070261,14 Hawthorn Ct,3,h,590000.0,3/12/2016,1.0,2.0,610.0,45.0,-37.7455,144.8484,KEILOR EAST,555.6666666666666,1129.0,160.66666666666666,20003,3669.5846711493627,29,0
ID505379440,38a Buckingham St,2,t,930000.0,14/05/2016,1.0,1.0,97.0,15.0,-37.814,145.002,RICHMOND,824.6666666666666,1890.3333333333333,159.33333333333334,19977,926.6588615856798,10,0
ID974878206,5 Pickford St,2,h,1582000.0,25/02/2017,1.0,0.0,214.0,104.0,-37.8572,145.0066,PRAHRAN,705.3333333333334,5479.666666666667,335.0,19946,961.4397921806261,18,0
ID239399687,183 Wilson Bvd,4,h,680000.0,28/08/2016,1.0,2.0,561.0,59.0,-37.697,144.9989,RESERVOIR,824.6666666666666,1890.3333333333333,159.33333333333334,20008,1167.9523749381324,38,0
ID795953485,59 Barrett St,3,h,2340000.0,26/08/2017,2.0,1.0,162.0,139.0,-37.84398,144.95044,ALBERT PARK,1214.6666666666667,5603.666666666667,375.3333333333333,20043,2860.6846598522757,0,0
ID281652083,131 Lord St,4,h,3335000.0,3/12/2016,2.0,2.0,319.0,126.0,-37.8244,145.0044,RICHMOND,824.6666666666666,1890.3333333333333,159.33333333333334,19906,448.0138948064637,11,0
ID566115741,37 Roxburgh St,3,h,1306000.0,15/07/2017,1.0,0.0,199.0,119.0,-37.77561,144.91695,ASCOT VALE,2494.6666666666665,11307.0,1410.0,20039,429.89496573533603,20,0
ID257546454,3/38 Arnold St,1,u,540000.0,22/05/2016,1.0,1.0,480.0,89.0,-37.8356,144.9767,SOUTH YARRA,1100.6666666666667,3636.3333333333335,457.3333333333333,19959,1411.2691493578313,12,0
ID289943122,3 Hooker Rd,3,h,861000.0,29/07/2017,2.0,1.0,720.0,59.0,-37.87768,145.25918,FERNTREE GULLY,56.333333333333336,98.33333333333333,19.0,19869,2929.8078049819655,48,0
ID398062874,26 Wills St,4,h,2000000.0,27/06/2016,1.0,2.0,739.0,89.0,-37.8039,145.0631,BALWYN,925.6666666666666,4701.333333333333,308.6666666666667,19892,2488.9145713598477,21,0
ID450242667,6/11 Seymour Gr,2,u,530000.0,22/05/2016,1.0,1.0,0.0,89.0,-37.8361,145.0599,CAMBERWELL,3703.6666666666665,18944.0,2039.3333333333333,19851,915.1016832240525,24,0
ID514641102,14 Milford Gr,4,h,1720000.0,27/11/2016,4.0,2.0,1215.0,39.0,-37.7387,145.0729,ROSANNA,824.6666666666666,1890.3333333333333,159.33333333333334,19936,755.2768090240342,31,0
ID224683926,4/36 Queens Pde,2,u,600000.0,18/03/2017,1.0,1.0,153.0,49.0,-37.8696,145.0962,ASHWOOD,1672.6666666666667,10063.666666666666,646.3333333333334,19847,1460.8041069296496,31,0
ID134820345,78 Justin Av,2,h,805000.0,19/08/2017,1.0,4.0,712.0,49.0,-37.69994000000001,144.93489,GLENROY,1841.6666666666667,9184.666666666666,533.3333333333334,20032,1638.18395079267,36,0
ID927447872,4/6 May St,2,u,750000.0,3/12/2016,1.0,1.0,0.0,89.0,-37.8791,144.9923,ELWOOD,1566.6666666666667,8895.333333333334,491.0,19955,439.2664999314416,19,1
ID348392010,88 Chirnside St,1,h,750000.0,15/10/2016,1.0,0.0,272.0,119.0,-37.8086,144.8824,KINGSVILLE,87.33333333333333,252.0,37.0,20023,798.5545919072482,19,0
ID402224349,42 Poplar St,3,h,1330000.0,26/07/2016,1.0,1.0,312.0,93.0,-37.8893,145.0196,CAULFIELD SOUTH,1540.6666666666667,6062.333333333333,477.6666666666667,19953,1585.984998247462,23,0
ID414241112,4 Farnham St,3,h,1115000.0,27/11/2016,1.0,1.0,244.0,79.0,-37.7823,144.9278,FLEMINGTON,1923.6666666666667,8979.333333333334,620.3333333333334,20040,569.1876508434136,18,0
ID513206965,548 Centre Rd,3,h,770000.0,10/12/2016,2.0,2.0,0.0,32.0,-37.9193,145.0438,BENTLEIGH,925.6666666666666,4701.333333333333,308.6666666666667,19939,632.9976583722022,35,0
ID947040469,22 Ross St,2,h,895000.0,23/04/2016,1.0,1.0,147.0,104.0,-37.8849,144.9993,ELSTERNWICK,1566.6666666666667,8895.333333333334,491.0,19954,141.33285460114675,21,0
ID209865371,3 Clive Ct,4,h,950000.0,10/12/2016,3.0,3.0,761.0,49.0,-37.7524,144.8714,AVONDALE HEIGHTS,1654.0,9119.666666666666,550.0,22253,3963.174932217561,18,0
ID659871676,8 Tourello St,3,h,960000.0,24/06/2017,1.0,0.0,781.0,34.0,-37.8105,145.20106,MITCHAM,1471.0,7759.666666666667,779.6666666666666,19900,1156.4503595430097,34,0
ID878496215,22/3 Alfred Sq,1,u,520000.0,8/04/2017,1.0,1.0,2422.0,49.0,-37.8644,144.9741,ST KILDA,1412.0,6364.0,699.3333333333334,19956,1797.4525110445459,17,0
ID129674726,14 Parkhill Ct,2,h,560000.0,23/09/2017,2.0,2.0,424.0,69.0,-37.67909,144.87524,WESTMEADOWS,98.66666666666667,190.66666666666666,19.0,22254,3934.0106186872863,32,0
ID298574404,44 Bent St,3,h,1232000.0,3/06/2017,1.0,1.0,352.0,119.0,-37.76708,144.99624,NORTHCOTE,142.0,344.6666666666667,39.333333333333336,20016,321.42578602291195,21,0
ID274430303,39 Peterson Av,3,h,770000.0,29/07/2017,1.0,1.0,520.0,89.0,-37.73323,144.98228,COBURG NORTH,1097.6666666666667,5916.0,553.3333333333334,19964,1711.7019311065117,34,0
ID465113112,59A Fyffe St,3,h,1190000.0,18/03/2017,1.0,0.0,0.0,49.0,-37.7539,144.989,THORNBURY,2532.3333333333335,5455.0,713.0,20014,852.1092133472796,25,0
ID431087309,1 Webb St,3,h,1250000.0,3/12/2016,1.0,1.0,662.0,19.0,-37.8561,145.1054,BURWOOD,958.6666666666666,5673.0,628.0,19848,2212.8327183005595,30,0
ID850411294,1/54 Liddiard St,1,u,440000.0,6/05/2017,1.0,1.0,0.0,59.0,-37.8194,145.0397,HAWTHORN,1173.6666666666667,8523.666666666666,974.6666666666666,19904,367.65196117038454,15,0
ID719959747,13/8 The Strand,2,t,830000.0,7/11/2016,1.0,1.0,84.0,39.0,-37.8581,144.9015,WILLIAMSTOWN,1002.6666666666666,4068.0,328.3333333333333,19992,899.4086922957621,21,0
ID854801698,6 Younger St,4,h,931000.0,28/05/2016,1.0,1.0,412.0,99.0,-37.7432,144.9768,COBURG,1071.3333333333333,5783.666666666667,419.6666666666667,19965,1188.9659442429338,32,1
ID949344069,11 Muldowney St,3,t,1300000.0,25/02/2017,3.0,1.0,593.0,3.0,-37.7584,144.8968,ABERFELDIE,817.6666666666666,1779.6666666666667,181.0,22253,1727.7263018176466,18,0
ID448881648,112 Baroda St,4,h,2070000.0,12/08/2017,3.0,2.0,291.0,79.0,-37.77784000000001,144.93482,TRAVANCORE,1021.6666666666666,5132.0,325.0,20040,1174.5446215245759,18,0
ID162777969,3/14 MacK St,3,t,592000.0,8/10/2016,1.0,1.0,270.0,3.0,-37.702,145.0148,RESERVOIR,824.6666666666666,1890.3333333333333,159.33333333333334,20009,804.6756187949786,35,0
ID443831588,16/799 Burwood Rd,2,u,444000.0,18/06/2016,1.0,1.0,0.0,49.0,-37.8245,145.0527,HAWTHORN EAST,1144.3333333333333,6845.666666666667,375.6666666666667,19853,575.3364012749241,19,0
ID272075458,40 Nelson St,3,h,1150000.0,3/12/2016,2.0,1.0,0.0,29.0,-37.8359,144.9342,PORT MELBOURNE,659.0,5219.333333333333,338.3333333333333,22180,2507.7308487277005,0,0
ID645263607,6 Letchworth Pl,3,h,620000.0,3/06/2017,1.0,2.0,606.0,44.0,-37.64954,145.03648,EPPING,2006.6666666666667,7754.333333333333,1051.3333333333333,20005,643.805302464528,45,0
ID602918690,14 Breadalbane Pl,3,h,1410000.0,20/05/2017,2.0,2.0,315.0,2.0,-37.8496,144.8868,NEWPORT,84.33333333333333,293.3333333333333,23.0,19994,816.1410666624416,16,0
ID389210208,11/24 Ireland St,1,u,482000.0,26/07/2016,1.0,1.0,0.0,89.0,-37.8076,144.9456,WEST MELBOURNE,584.3333333333334,2731.6666666666665,211.66666666666666,22239,387.3095800125718,7,1
ID758386679,2/16 Cheddar Rd,2,t,490000.0,4/03/2017,1.0,1.0,91.0,5.0,-37.713,145.0108,RESERVOIR,885.0,1901.0,227.66666666666666,20010,547.0276285852191,34,0
ID417881377,2 Viewbank Rd,3,h,1260000.0,15/07/2017,1.0,2.0,743.0,59.0,-37.8958,145.11969,MOUNT WAVERLEY,1471.0,7759.666666666667,779.6666666666666,19916,2277.1296540351177,31,0
ID480310177,120 Darebin Rd,3,h,1610000.0,29/07/2017,1.0,4.0,693.0,59.0,-37.76433,145.00813,NORTHCOTE,142.0,344.6666666666667,39.333333333333336,20015,974.8328919046248,23,0
ID466408519,1/26 Patricia St,3,u,810000.0,22/05/2016,2.0,1.0,316.0,69.0,-37.9245,145.0773,BENTLEIGH EAST,925.6666666666666,4701.333333333333,308.6666666666667,19916,2664.0784821500633,31,0
ID654802386,41 Service St,3,h,1130000.0,12/11/2016,1.0,2.0,735.0,99.0,-37.7379,144.9623,COBURG,1071.3333333333333,5783.666666666667,419.6666666666667,19964,489.5698073879158,34,0
ID765993163,132 Vere St,3,h,1000000.0,8/04/2017,1.0,0.0,198.0,119.0,-37.8025,144.9939,ABBOTSFORD,1214.6666666666667,5603.666666666667,375.3333333333333,19976,225.90754241908206,12,0
ID694101386,39 Benbow St,3,h,1100000.0,12/08/2017,1.0,6.0,732.0,7.0,-37.82252,144.87718,YARRAVILLE,817.6666666666666,1779.6666666666667,181.0,19995,1187.0853043765433,14,0
ID522016907,2/166 Mitchell St,4,t,821000.0,29/07/2017,3.0,2.0,294.0,5.0,-37.78133,144.86768,MAIDSTONE,717.3333333333334,1763.0,318.6666666666667,20022,2037.9258532772951,21,0
ID366774817,13/947 Mt Alexander Rd,2,u,485000.0,15/10/2016,1.0,1.0,0.0,9.0,-37.7504,144.9138,ESSENDON,334.6666666666667,1407.6666666666667,88.33333333333333,22253,659.3544895738943,18,0
ID999714886,10 Wonga Pl,4,h,820000.0,24/06/2017,2.0,2.0,620.0,16.0,-37.70377,144.90216999999996,GOWANBRAE,1841.6666666666667,9184.666666666666,533.3333333333334,20032,1328.2579269413663,36,0
ID775782366,5/467 King St,2,u,620000.0,28/05/2016,1.0,1.0,0.0,17.0,-37.8091,144.952,WEST MELBOURNE,584.3333333333334,2731.6666666666665,211.66666666666666,19841,454.01189970555527,3,0
ID744703010,6 Hamilton St,2,h,1840000.0,12/08/2017,2.0,2.0,697.0,69.0,-37.7976,145.04816,KEW EAST,288.0,712.0,75.66666666666667,19931,2604.3650296019396,24,0
ID327424102,147 Derby St,3,h,806000.0,8/04/2017,1.0,1.0,488.0,49.0,-37.7253,144.9467,PASCOE VALE,705.3333333333334,5479.666666666667,335.0,19963,1375.443420839741,36,0
ID421423782,8/25 Karingal St,2,u,505000.0,12/08/2017,1.0,1.0,297.0,12.0,-37.76793,145.29283999999996,CROYDON NORTH,84.66666666666667,371.6666666666667,13.0,19877,2543.18745909441,49,0
ID806995433,106 Christmas St,3,t,1130000.0,30/07/2016,2.0,1.0,229.0,49.0,-37.7671,145.0153,NORTHCOTE,136.33333333333334,302.6666666666667,42.0,19930,1351.1407750072458,22,0
ID700536468,4/10 Station St,1,u,300000.0,18/03/2017,1.0,1.0,0.0,49.0,-37.7839,145.0171,FAIRFIELD,330.3333333333333,1855.0,82.0,19930,526.6686456017142,22,0
ID644773448,19 Bruce St,3,h,1270000.0,12/08/2017,2.0,2.0,585.0,19.0,-37.74251,145.0008,PRESTON,705.3333333333334,5479.666666666667,335.0,20013,344.46405225148635,26,0
ID243647376,23 Bourke St,4,h,1302000.0,15/10/2016,2.0,2.0,475.0,23.0,-37.765,145.0933,BULLEEN,958.6666666666666,5673.0,628.0,19935,3002.792277878908,29,0
ID921645052,3 Bruthen St,3,h,1175000.0,1/07/2017,2.0,6.0,650.0,125.0,-37.9379,145.05456,MOORABBIN,84.33333333333333,293.3333333333333,23.0,19937,1613.7071439011816,38,0
ID627694882,8 Goble St,4,h,1130000.0,22/07/2017,2.0,2.0,650.0,44.0,-37.73435,144.8768,NIDDRIE,84.33333333333333,293.3333333333333,23.0,20036,4140.770000532428,27,0
ID651760570,27 Woolart St,4,h,1052000.0,3/09/2016,2.0,2.0,699.0,59.0,-37.7207,144.9073,STRATHMORE,1363.6666666666667,6287.666666666667,564.3333333333334,20033,1288.9040899371744,34,0
ID799606593,17/93 Highett Rd,2,u,450000.0,25/02/2017,2.0,1.0,0.0,12.0,-37.9462,145.0212,HAMPTON,1841.6666666666667,9184.666666666666,533.3333333333334,19948,1531.2087108807057,33,0
ID311429987,101 Holmes Rd,4,h,1120000.0,8/10/2016,1.0,1.0,571.0,104.0,-37.7659,144.9116,MOONEE PONDS,278.0,489.0,65.0,20038,665.6776650220806,22,0
ID461302849,46 Kingston St,3,h,900500.0,28/08/2016,1.0,1.0,208.0,49.0,-37.8145,144.8804,YARRAVILLE,703.6666666666666,1502.0,135.66666666666666,19996,851.7618420479273,11,1
ID572058289,10 Deakin St,3,h,850000.0,27/11/2016,2.0,1.0,580.0,49.0,-37.753,144.891,ESSENDON,334.6666666666667,1407.6666666666667,88.33333333333333,22253,2242.877643198212,18,0
ID157969332,32 Carnarvon Rd,4,h,1140000.0,8/07/2017,2.0,2.0,0.0,14.0,-37.73831,144.91114,STRATHMORE,1412.0,6364.0,699.3333333333334,20036,1313.5706613632497,27,0
ID417510698,8 Fitzpatrick St,3,t,1450000.0,19/11/2016,2.0,1.0,146.0,129.0,-37.8331,144.9665,SOUTH MELBOURNE,1100.6666666666667,3636.3333333333335,457.3333333333333,22238,1647.427578086043,3,0
ID553194925,5/77 Little Oxford St,3,u,1326000.0,8/10/2016,2.0,1.0,0.0,6.0,-37.8032,144.9842,COLLINGWOOD,1071.3333333333333,5783.666666666667,419.6666666666667,19976,852.7933722732463,12,0
ID242536937,4/170 Oxford St,3,u,950000.0,4/03/2017,2.0,1.0,15900.0,19.0,-37.8035,144.985,COLLINGWOOD,1097.6666666666667,5916.0,553.3333333333334,19976,777.987051879104,12,0
ID824357149,5 Ballarat Rd,2,h,610000.0,19/08/2017,1.0,2.0,208.0,44.0,-37.78865,144.88276000000005,MAIDSTONE,717.3333333333334,1763.0,318.6666666666667,20023,1482.061134263597,19,0
ID114446639,82 Patrick St,6,h,1900000.0,1/07/2017,4.0,3.0,1063.0,4.0,-37.909,145.12059,OAKLEIGH EAST,938.3333333333334,6892.666666666667,553.3333333333334,19916,1616.375337930876,31,0
ID458099467,5/113 Cecil St,1,u,597000.0,18/06/2016,1.0,1.0,0.0,19.0,-37.7941,144.9802,FITZROY,334.6666666666667,1407.6666666666667,88.33333333333333,19975,1374.2120968636239,13,0
ID724740456,11/19 Brindisi St,2,u,640000.0,8/07/2017,1.0,1.0,128.0,47.0,-37.98346,145.06313,MENTONE,50.333333333333336,68.0,12.0,19865,251.82700171547688,44,0
ID432394402,184 Finch St,3,h,3310000.0,20/05/2017,3.0,2.0,662.0,31.0,-37.8605,145.0455,GLEN IRIS,2047.6666666666667,9171.0,742.3333333333334,19944,1561.5956562930342,20,0
ID738866951,4 Edwin St,3,h,990000.0,6/05/2017,2.0,2.0,377.0,79.0,-37.7573,145.0496,IVANHOE,591.6666666666666,1189.6666666666667,177.33333333333334,19934,797.2592626849856,29,0
ID174777612,4/186 Beach Rd,1,u,519000.0,3/06/2017,1.0,1.0,0.0,49.0,-38.00508,145.08189,MORDIALLOC,1471.0,7759.666666666667,779.6666666666666,19863,532.9818142236167,50,1
ID155203239,24 Daleglen St,1,h,351000.0,8/07/2017,1.0,1.0,168.0,69.0,-37.69828,145.02184,RESERVOIR,885.0,1901.0,227.66666666666666,20008,955.571868215608,38,0
ID289038092,13 Tasker St,3,h,1010000.0,16/04/2016,2.0,2.0,751.0,51.0,-37.77,145.1025,TEMPLESTOWE LOWER,2403.6666666666665,5212.333333333333,586.6666666666666,19935,3951.0872564941938,29,0
ID392995867,68 Vincent St,4,h,855333.0,28/08/2016,1.0,2.0,694.0,45.0,-37.718,144.9138,OAK PARK,136.33333333333334,302.6666666666667,42.0,20033,679.7022902499556,34,0
ID238296432,20 Emma St,2,h,1015000.0,8/10/2016,1.0,0.0,117.0,14.0,-37.7948,144.9861,COLLINGWOOD,1071.3333333333333,5783.666666666667,419.6666666666667,19975,880.3201903130392,13,0
ID509138898,2 Grandview Av,3,h,1285000.0,23/09/2017,2.0,2.0,374.0,79.0,-37.84967,145.08388,GLEN IRIS,2047.6666666666667,9171.0,742.3333333333334,19849,363.46234191034824,28,0
ID244201353,2 Eildon St,3,t,888000.0,28/08/2016,2.0,1.0,192.0,49.0,-37.7942,145.1256,DONCASTER,1566.6666666666667,8895.333333333334,491.0,20042,2809.3918166382437,25,0
ID790147717,6/37 Stephen St,3,h,940000.0,28/08/2016,2.0,2.0,171.0,12.0,-37.8124,144.8957,YARRAVILLE,703.6666666666666,1502.0,135.66666666666666,19997,377.9143882723533,10,0
ID806796659,1/27 Pearl St,3,t,715000.0,27/05/2017,1.0,1.0,178.0,19.0,-37.74731,144.88826,NIDDRIE,84.33333333333333,293.3333333333333,23.0,22253,2642.8397019678123,18,0
ID473170571,5/202 Lennox St,2,u,575000.0,3/06/2017,1.0,1.0,407.0,59.0,-37.82046,144.99398,RICHMOND,885.0,1901.0,227.66666666666666,22247,523.8910406543681,10,0
ID551252443,9 Erskine St,2,h,1080000.0,26/08/2017,1.0,3.0,100.0,129.0,-37.79524,144.94642,NORTH MELBOURNE,84.33333333333333,293.3333333333333,23.0,19972,908.4379582240451,17,0
ID128730843,82 McArthur Rd,2,h,1601000.0,15/07/2017,1.0,2.0,697.0,44.0,-37.77345,145.06098,IVANHOE EAST,92.33333333333333,260.0,36.666666666666664,19934,1260.6578389987708,29,0
ID300385142,28 Roydon St,3,t,1150000.0,22/08/2016,2.0,1.0,0.0,14.0,-37.9355,145.0276,HAMPTON EAST,1150.6666666666667,7827.0,922.3333333333334,19937,812.4038482624957,38,0
ID859991262,1 Heape Wy,5,h,1100000.0,23/09/2017,3.0,2.0,649.0,7.0,-37.78958,145.23886000000005,RINGWOOD NORTH,119.33333333333333,452.3333333333333,22.0,19879,2684.0629357154953,41,0
ID869051917,22 Claremont Cr,3,h,510000.0,9/09/2017,1.0,2.0,600.0,44.0,-37.8835,144.68447,HOPPERS CROSSING,512.0,1119.6666666666667,175.66666666666666,19922,1448.55355471729,32,0
ID603118361,102 Willis St,3,h,1450000.0,16/09/2017,1.0,1.0,464.0,71.0,-37.93753,145.0102,HAMPTON,1841.6666666666667,9184.666666666666,533.3333333333334,19949,767.9992746375083,31,0
ID360650389,62 Powell Dr,3,h,557000.0,15/07/2017,1.0,2.0,577.0,44.0,-37.88505,144.69423,HOPPERS CROSSING,512.0,1119.6666666666667,175.66666666666666,19922,622.9570522222615,32,1
ID176365120,89 Raglan St,4,h,1502000.0,6/08/2016,1.0,2.0,146.0,139.0,-37.8343,144.9452,PORT MELBOURNE,659.0,5219.333333333333,338.3333333333333,20043,1890.3544149794868,0,0
ID280426027,67 Yarra St,3,h,1402500.0,27/05/2017,1.0,1.0,270.0,59.0,-37.8023,144.99615,ABBOTSFORD,1214.6666666666667,5603.666666666667,375.3333333333333,19976,325.5267317776652,12,0
ID499408618,120 Templestowe Rd,3,h,742500.0,3/12/2016,1.0,2.0,313.0,39.0,-37.7556,145.0946,TEMPLESTOWE LOWER,2403.6666666666665,5212.333333333333,586.6666666666666,19936,2877.5421408690418,31,0
ID496072214,3 Hillcroft St,3,h,810000.0,10/12/2016,1.0,2.0,564.0,59.0,-37.7196,144.9899,RESERVOIR,824.6666666666666,1890.3333333333333,159.33333333333334,20011,1498.26907260509,31,1
ID267006857,10/229 Brighton Rd,2,u,526000.0,27/11/2016,1.0,0.0,0.0,89.0,-37.8809,144.9947,ELWOOD,1566.6666666666667,8895.333333333334,491.0,19955,557.8657017085596,19,0
ID676683957,10 Knapp St,3,h,625000.0,28/05/2016,1.0,1.0,536.0,59.0,-37.8285,144.8351,ALTONA NORTH,2489.6666666666665,11817.333333333334,1268.6666666666667,20022,4073.974615605898,21,0
ID642333337,13 Merton Ct,3,h,580000.0,29/07/2017,1.0,8.0,665.0,39.0,-37.96837,145.25176000000005,ENDEAVOUR HILLS,121.0,242.0,42.333333333333336,22250,4402.693924377731,48,0
ID953185278,2/70 Windsor St,2,h,945000.0,29/07/2017,1.0,1.0,126.0,129.0,-37.80473,144.89095,SEDDON,885.0,1901.0,227.66666666666666,20024,251.93457065227972,17,0
ID395764156,202/440 Docklands Dr,4,t,1370000.0,13/08/2016,2.0,2.0,0.0,18.0,-37.8141,144.9387,DOCKLANDS,888.0,2196.0,181.33333333333334,22239,901.7083661776556,7,0
ID427845376,31 Smart St,2,h,1800000.0,13/05/2017,1.0,0.0,221.0,119.0,-37.8163,145.0251,HAWTHORN,1173.6666666666667,8523.666666666666,974.6666666666666,19905,644.8780169784487,13,0
ID624801567,124 Powlett St,3,h,3520000.0,4/06/2016,2.0,3.0,364.0,129.0,-37.8127,144.9861,EAST MELBOURNE,97.66666666666667,243.0,33.0,19979,460.94750954560664,7,0
ID321740416,2/125 Fosters Rd,3,u,455000.0,27/06/2016,1.0,1.0,166.0,20.0,-37.7169,144.8582,KEILOR PARK,922.6666666666666,5201.0,296.6666666666667,20032,5376.7010397788945,36,0
